External ID,Document Number,Transaction Number,Maximum of Linked Invoice,Type,Date,Period,Terms,Maximum of Due Date/Receive By,Vendor Category,Vendor Name,Vendor Number,Company Name,Vendor VAT Registration Number,Vendor Billing Address,Vendor Billing Country,Bill to City,Bill to State,Bill to Country,Bill to Zip,Source System,Source System Identifier,City,State/Province,Country,Zip,Currency,Memo (Main),Maximum of GMAX Tax Code,Maximum of NetSuite Tax Item,Maximum of Coupa Tax Code,Maximum of External System Tax Code,Maximum of Tax Code (Consolidated),FOP Type,Sum of Asset,Sum of Accounts Payable,Sum of Other Liabilities,Sum of Income,Sum of Expense,Sum of VAT
M&E Reversal-580105510,JE-DK0289235,TJE-DK0289235, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,18541,-18541,,
M&E Reversal-580103553,JE-DK0289236,TJE-DK0289236, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-359,359,,
M&E Reversal-580106267,JE-DK0289237,TJE-DK0289237, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-359,359,,
M&E Reversal-580107825,JE-DK0289238,TJE-DK0289238, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-140,140,,
M&E Reversal-580107846,JE-DK0289239,TJE-DK0289239, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-161,161,,
M&E Reversal-580107861,JE-DK0289240,TJE-DK0289240, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-303,303,,
M&E Reversal-580107874,JE-DK0289241,TJE-DK0289241, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-305,305,,
M&E Reversal-580108191,JE-DK0289242,TJE-DK0289242, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-303,303,,
M&E Reversal-580108209,JE-DK0289243,TJE-DK0289243, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
M&E Reversal-580108229,JE-DK0289244,TJE-DK0289244, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
M&E Reversal-580108248,JE-DK0289245,TJE-DK0289245, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
M&E Reversal-580108264,JE-DK0289246,TJE-DK0289246, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
M&E Reversal-580108277,JE-DK0289247,TJE-DK0289247, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
- None -,JE-DK0289248,TJE-DK0289248, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
M&E Reversal-580108390,JE-DK0289249,TJE-DK0289249, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
M&E Reversal-580108402,JE-DK0289250,TJE-DK0289250, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-553,553,,
M&E Reversal-580108413,JE-DK0289251,TJE-DK0289251, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-359,359,,
M&E Reversal-580108420,JE-DK0289252,TJE-DK0289252, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-359,359,,
M&E Reversal-580108426,JE-DK0289253,TJE-DK0289253, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-359,359,,
M&E Reversal-580108595,JE-DK0289254,TJE-DK0289254, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,M&E Reversal: customdeploy2,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,M&E Reversal: customdeploy2,,,,,,- None -,,,-359,359,,
- None -,JE-DK0289255,TJE-DK0289255, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289256,TJE-DK0289256, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
580146829-VOID,JE-DK0289257,TJE-DK0289257,Credit Memo #CM-DK0307688,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,E218 | Void Script Reversal Transaction,,,,,,- None -,,-416.1,,416.1,,
580141395-VOID,JE-DK0289258,TJE-DK0289258,Credit Memo #CM-DK0307688,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,E218 | Void Script Reversal Transaction,,,,,,- None -,438,,,-438,,
580146790-VOID,JE-DK0289259,TJE-DK0289259,Credit Memo #CM-DK0307676,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,E218 | Void Script Reversal Transaction,,,,,,- None -,,-9607,,9607,,
580141336-VOID,JE-DK0289260,TJE-DK0289260,Credit Memo #CM-DK0307676,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,E218 | Void Script Reversal Transaction,,,,,,- None -,9607,,,-9607,,
- None -,JE-DK0289261,TJE-DK0289261, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289262,TJE-DK0289262, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289263,TJE-DK0289263, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
00382893430-1296688-001-001-PC,JE-DK0289264,TJE-DK0289264,Credit Memo #CM-DK0307663,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,00382893430-1296688-001-001,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,0,,,,,
00382893585-1296757-001-001-PC,JE-DK0289265,TJE-DK0289265,Credit Memo #CM-DK0307665,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,00382893585-1296757-001-001,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,0,,,,,
00382893619-1296761-001-001-PC,JE-DK0289266,TJE-DK0289266,Credit Memo #CM-DK0307668,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,00382893619-1296761-001-001,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,0,,,,,
00382893630-1296764-001-001-PC,JE-DK0289267,TJE-DK0289267,Credit Memo #CM-DK0307669,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,00382893630-1296764-001-001,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,0,,,,,
- None -,JE-DK0289268,TJE-DK0289268, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289269,TJE-DK0289269, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289270,TJE-DK0289270, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289271,TJE-DK0289271, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289272,TJE-DK0289272, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289273,TJE-DK0289273, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289274,TJE-DK0289274, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289275,TJE-DK0289275, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,Summary JE,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,,,0,,
- None -,JE-DK0289284,TJE-DK0289284, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,SuiteScript: Pay and Reconcilation,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,,12908.09,-12908.09,,,
20200903_B&S_Nitin_1115 Cards 9th Mar'20,JE-DK0289575,TJE-DK0289575, ,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,B&S,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,,,,,- None -,-5077.74,,,,5077.74,
579967518-VOID,JE-DK0290700,TJE-DK0290700,Credit Memo #CM-DK0307483,Journal,3/10/2020,Mar-20,- None -,,- None -,- None -,,- None -,- None -,- None -,- None -,- None -,- None -,- None -,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,E218 | Void Script Reversal Transaction,,,,,,- None -,9607,,,-9607,,
00373768188-1299768-007-001-VC,00373768188-1299768-007-001,BC-DK0125917,Invoice #IN-DK4738586,Bill Credit,3/11/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,0.34,,-0.34,,0
00375230148-1299625-003-001-VB,00375230148-1299625-003-001,BL-DK0408828,Invoice #IN-DK4745942,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-747,,747,,0
00376213081-1299682-012-001-VC,00376213081-1299682-012-001,BC-DK0125667,Invoice #IN-DK4726612,Bill Credit,3/11/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,12.09,,-12.09,,0
00376213365-1299670-009-001-VC,00376213365-1299670-009-001,BC-DK0125668,Invoice #IN-DK4726614,Bill Credit,3/11/2020,Mar-20,- None -,,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,12.09,,-12.09,,0
00379907764-1299016-003-001-VB,00379907764-1299016-003-001,BL-DK0407305,Invoice #IN-DK4725397,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1109,,1109,,0
00380224071-1299357-005-001-VB,00380224071-1299357-005-001,BL-DK0407342,Invoice #IN-DK4725951,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00380284294-1299353-005-001-VB,00380284294-1299353-005-001,BL-DK0407343,Invoice #IN-DK4725955,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00380284309-1299028-005-001-VB,00380284309-1299028-005-001,BL-DK0407306,Invoice #IN-DK4725398,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00380364886-1299022-008-001-VB,00380364886-1299022-008-001,BL-DK0407307,Invoice #IN-DK4725399,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1161,,1161,,0
00380364931-1299026-003-001-VB,00380364931-1299026-003-001,BL-DK0407308,Invoice #IN-DK4725400,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00380678600-1299031-007-001-VB,00380678600-1299031-007-001,BL-DK0407309,Invoice #IN-DK4725403,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00380983021-1299034-006-001-VB,00380983021-1299034-006-001,BL-DK0407310,Invoice #IN-DK4725404,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-484,,484,,0
00380983058-1299351-005-001-VB,00380983058-1299351-005-001,BL-DK0407344,Invoice #IN-DK4725963,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1089,,1089,,0
00380983108-1299359-008-001-VB,00380983108-1299359-008-001,BL-DK0407345,Invoice #IN-DK4725964,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,40818_1115,,VISUMSERVICE APS - DK,- None -,VISA/PASSPORT Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1161,,1161,,0
00381158065-1299701-006-001-VB,00381158065-1299701-006-001,BL-DK0407368,Invoice #IN-DK4726636,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-519,,519,,0
00381340480-1299921-004-001-VB,00381340480-1299921-004-001,BL-DK0407385,Invoice #IN-DK4727591,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-349,,349,,0
- None -,00381476233-1283146-005-001,BC-DK0125659,Invoice #IN-DK4679541,Bill Credit,3/11/2020,Mar-20,- None -,,GMAX,47526_1115,,COMET CONSULAR SERVICE AB-DK,- None -,COMET CONSULAR SERVICE AB Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,1812.5,,-1812.5,,0
- None -,00381920599-1299250-009-001,BC-DK0125660,Invoice #IN-DK4725737,Bill Credit,3/11/2020,Mar-20,- None -,,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,885,,-885,,0
00381920599-1299250-009-001-VB,00381920599-1299250-009-001,BL-DK0407334,Invoice #IN-DK4725737,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,47999_1115,,HOTEL DIVERSE-DK,- None -,HOTEL DIVERSE Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-885,,885,,0
00382073141-1299312-010-001-VB,00382073141-1299312-010-001,BL-DK0407335,Invoice #IN-DK4725746,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1155,,1155,,0
00382284482-1299032-006-001-VB,00382284482-1299032-006-001,BL-DK0407311,Invoice #IN-DK4725410,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-803,,803,,0
00382305956-1299523-003-001-VB,00382305956-1299523-003-001,BL-DK0407362,Invoice #IN-DK4726186,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,49253_1115,,PRIORITY PASS LIMITED T/A LOUNGE PASS,- None -,PRIORITY PASS LIMITED T/A LOUNGE PASS Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-357.48,,357.48,,0
00382402880-1299565-005-001-VB,00382402880-1299565-005-001,BL-DK0407363,Invoice #IN-DK4726190,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-1040,,1040,,0
00382563003-1299980-004-001-VB,00382563003-1299980-004-001,BL-DK0407386,Invoice #IN-DK4727767,Bill,3/11/2020,Mar-20,- None -,3/11/2020,GMAX,BSP - DK,,BSP - DK,- None -,BSP - DK Denmark,Denmark,- None -,- None -,Denmark,- None -,GMAX,- None -,Copenhagen K,- None -,Denmark,DK-1366,Danish Krone,- None -,,DK-Z,,,DK-Z,- None -,,-955,,955,,0
